,id0,id1,points_0,points_1
0,Arkansas,Toledo,12.0,16.0
0,E. Michigan,Wyoming,48.0,29.0
0,Iowa,Iowa State,31.0,17.0
0,California,San Diego State,35.0,7.0
0,Oklahoma,Tennessee,31.0,24.0
0,Akron,Pittsburgh,7.0,24.0
0,Georgia Southern,W. Michigan,43.0,17.0
0,North Texas,SMU,13.0,31.0
0,Marshall,Ohio,10.0,21.0
0,Arizona,Nevada,44.0,20.0
0,Ball State,Texas A&M,23.0,56.0
0,Arkansas State,Missouri,20.0,27.0
0,East Carolina,Florida,24.0,31.0
0,Kansas,Memphis,23.0,55.0
0,Kentucky,South Carolina,26.0,22.0
0,Idaho,Southern Cal,9.0,59.0
0,Michigan State,Oregon,31.0,28.0
0,Nebraska,South Alabama,48.0,9.0
0,Rice,Texas,28.0,42.0
0,FIU,Indiana,22.0,36.0
0,Cincinnati,Temple,26.0,34.0
0,New Mexico,Tulsa,21.0,40.0
0,Georgia State,New Mexico State,34.0,32.0
0,LSU,Mississippi State,21.0,19.0
0,Air Force,San Jose State,37.0,16.0
0,BYU,Boise State,35.0,24.0
0,UCLA,UNLV,37.0,3.0
0,Stanford,UCF,31.0,7.0
0,Clemson,Louisville,20.0,17.0
0,Boston College,Florida State,0.0,14.0
0,Connecticut,Missouri,6.0,9.0
0,Nevada,Texas A&M,27.0,44.0
0,Oklahoma,Tulsa,52.0,38.0
0,Air Force,Michigan State,21.0,35.0
0,Duke,Northwestern,10.0,19.0
0,Georgia State,Oregon,28.0,61.0
0,Auburn,LSU,21.0,45.0
0,N. Illinois,Ohio State,13.0,20.0
0,Troy,Wisconsin,3.0,28.0
0,Oklahoma State,UTSA,69.0,14.0
0,Georgia Tech,Notre Dame,22.0,30.0
0,Georgia,South Carolina,52.0,20.0
0,SMU,TCU,37.0,56.0
0,Southern Cal,Stanford,31.0,41.0
0,Alabama,Mississippi,37.0,43.0
0,BYU,UCLA,23.0,24.0
0,Fresno State,Utah,24.0,45.0
0,Arizona State,New Mexico,34.0,10.0
0,Maryland,South Florida,35.0,17.0
0,Michigan,UNLV,28.0,7.0
0,Kent State,Minnesota,7.0,10.0
0,Buffalo,FAU,33.0,15.0
0,Illinois,North Carolina,14.0,48.0
0,Army,Wake Forest,14.0,17.0
0,C. Michigan,Syracuse,27.0,30.0
0,North Texas,Rice,24.0,38.0
0,Massachusetts,Temple,23.0,25.0
0,Ball State,E. Michigan,28.0,17.0
0,Bowling Green,Memphis,41.0,44.0
0,Kansas State,La. Tech,39.0,33.0
0,Cincinnati,"Miami, OH",37.0,33.0
0,East Carolina,Navy,21.0,45.0
0,Purdue,Virginia Tech,24.0,51.0
0,"Miami, FL",Nebraska,36.0,33.0
0,Indiana,W. Kentucky,38.0,35.0
0,Utah State,Washington,17.0,31.0
0,Southern Miss,Texas State,56.0,50.0
0,Arkansas,Texas Tech,24.0,35.0
0,N.C. State,Old Dominion,38.0,14.0
0,Colorado,Colorado State,27.0,24.0
0,Florida,Kentucky,14.0,9.0
0,California,Texas,45.0,44.0
0,Penn State,Rutgers,28.0,3.0
0,New Mexico State,UTEP,47.0,50.0
0,San Diego State,South Alabama,27.0,34.0
0,Iowa,Pittsburgh,27.0,24.0
0,Oregon State,San Jose State,35.0,21.0
0,Iowa State,Toledo,23.0,30.0
0,Washington State,Wyoming,31.0,14.0
0,Cincinnati,Memphis,46.0,53.0
0,Boise State,Virginia,56.0,14.0
0,Oregon State,Stanford,24.0,42.0
0,Kansas,Rutgers,14.0,27.0
0,BYU,Michigan,0.0,31.0
0,C. Michigan,Michigan State,10.0,30.0
0,Nebraska,Southern Miss,36.0,28.0
0,Duke,Georgia Tech,34.0,20.0
0,South Carolina,UCF,31.0,14.0
0,LSU,Syracuse,34.0,24.0
0,Connecticut,Navy,18.0,28.0
0,Bowling Green,Purdue,35.0,28.0
0,Indiana,Wake Forest,31.0,24.0
0,Boston College,N. Illinois,17.0,14.0
0,FIU,La. Tech,17.0,27.0
0,New Mexico,Wyoming,38.0,28.0
0,Maryland,West Virginia,6.0,45.0
0,Baylor,Rice,70.0,17.0
0,Iowa,North Texas,62.0,16.0
0,Minnesota,Ohio,27.0,24.0
0,Oklahoma State,Texas,30.0,27.0
0,East Carolina,Virginia Tech,35.0,28.0
0,Florida,Tennessee,28.0,27.0
0,Appalachian State,Old Dominion,49.0,0.0
0,Massachusetts,Notre Dame,27.0,62.0
0,Ohio State,W. Michigan,38.0,12.0
0,Penn State,San Diego State,37.0,21.0
0,Kent State,Marshall,29.0,36.0
0,"Miami, OH",W. Kentucky,14.0,56.0
0,Buffalo,Nevada,21.0,24.0
0,Alabama,La.-Monroe,34.0,0.0
0,Illinois,MTSU,27.0,25.0
0,TCU,Texas Tech,55.0,52.0
0,California,Washington,30.0,24.0
0,Army,E. Michigan,58.0,36.0
0,Arkansas,Texas A&M,21.0,28.0
0,Mississippi,Vanderbilt,27.0,16.0
0,Colorado State,UTSA,33.0,31.0
0,Akron,La.-Lafayette,35.0,14.0
0,Arkansas State,Toledo,7.0,37.0
0,Auburn,Mississippi State,9.0,17.0
0,Kentucky,Missouri,21.0,13.0
0,N.C. State,South Alabama,63.0,13.0
0,Arizona,UCLA,30.0,56.0
0,Ball State,Northwestern,19.0,24.0
0,Hawaii,Wisconsin,0.0,28.0
0,Houston,Texas State,59.0,14.0
0,Oregon,Utah,20.0,62.0
0,Georgia Southern,Idaho,44.0,20.0
0,Fresno State,San Jose State,23.0,49.0
0,Arizona State,Southern Cal,14.0,42.0
0,Cincinnati,"Miami, FL",34.0,23.0
0,Memphis,South Florida,24.0,17.0
0,BYU,Connecticut,30.0,13.0
0,Indiana,Ohio State,27.0,34.0
0,Michigan State,Purdue,24.0,21.0
0,Florida,Mississippi,38.0,10.0
0,TCU,Texas,50.0,7.0
0,Baylor,Texas Tech,63.0,35.0
0,Clemson,Notre Dame,24.0,22.0
0,Arizona State,UCLA,38.0,23.0
0,Alabama,Georgia,38.0,10.0
0,E. Michigan,LSU,22.0,44.0
0,Florida State,Wake Forest,24.0,16.0
0,Mississippi State,Texas A&M,17.0,30.0
0,Oklahoma,West Virginia,44.0,24.0
0,Minnesota,Northwestern,0.0,27.0
0,Arizona,Stanford,17.0,55.0
0,Iowa,Wisconsin,10.0,6.0
0,Kansas State,Oklahoma State,34.0,36.0
0,Maryland,Michigan,0.0,28.0
0,California,Washington State,34.0,28.0
0,Tulane,UCF,45.0,31.0
0,Houston,Tulsa,38.0,24.0
0,Missouri,South Carolina,24.0,10.0
0,Pittsburgh,Virginia Tech,17.0,13.0
0,Army,Penn State,14.0,20.0
0,Iowa State,Kansas,38.0,13.0
0,Louisville,N.C. State,20.0,13.0
0,Akron,Ohio,12.0,14.0
0,Ball State,Toledo,10.0,24.0
0,C. Michigan,N. Illinois,29.0,30.0
0,FIU,Massachusetts,14.0,24.0
0,Air Force,Navy,11.0,33.0
0,Appalachian State,Wyoming,31.0,13.0
0,Bowling Green,Buffalo,28.0,22.0
0,Kent State,"Miami, OH",20.0,14.0
0,Marshall,Old Dominion,27.0,7.0
0,Rice,W. Kentucky,10.0,49.0
0,Boston College,Duke,7.0,9.0
0,Georgia Tech,North Carolina,31.0,38.0
0,Auburn,San Jose State,35.0,21.0
0,East Carolina,SMU,49.0,23.0
0,Illinois,Nebraska,14.0,13.0
0,North Texas,Southern Miss,14.0,49.0
0,Arkansas,Tennessee,24.0,20.0
0,MTSU,Vanderbilt,13.0,17.0
0,La. Tech,La.-Monroe,43.0,13.0
0,Nevada,UNLV,17.0,23.0
0,Colorado State,Utah State,18.0,33.0
0,South Alabama,Troy,24.0,18.0
0,Arkansas State,Idaho,49.0,35.0
0,Georgia Southern,La.-Monroe,51.0,31.0
0,UTEP,UTSA,6.0,25.0
0,New Mexico,New Mexico State,38.0,29.0
0,Boise State,Hawaii,55.0,0.0
0,Fresno State,San Diego State,7.0,21.0
0,Colorado,Oregon,24.0,41.0
0,Southern Cal,Washington,12.0,17.0
0,Maryland,Ohio State,28.0,49.0
0,Kansas State,TCU,45.0,52.0
0,Baylor,Kansas,66.0,7.0
0,Michigan State,Rutgers,31.0,24.0
0,Houston,SMU,49.0,28.0
0,Marshall,Southern Miss,31.0,10.0
0,N.C. State,Virginia Tech,13.0,28.0
0,California,Utah,24.0,30.0
0,Clemson,Georgia Tech,43.0,24.0
0,LSU,South Carolina,45.0,24.0
0,Alabama,Arkansas,27.0,14.0
0,Oklahoma,Texas,17.0,24.0
0,Florida,Missouri,21.0,3.0
0,Florida State,"Miami, FL",29.0,24.0
0,Michigan,Northwestern,38.0,0.0
0,Mississippi,New Mexico State,52.0,3.0
0,Navy,Notre Dame,24.0,41.0
0,Georgia,Tennessee,31.0,38.0
0,Oklahoma State,West Virginia,33.0,26.0
0,Illinois,Iowa,20.0,29.0
0,Kent State,Toledo,7.0,38.0
0,Boise State,Colorado State,41.0,10.0
0,Army,Duke,3.0,44.0
0,FIU,UTEP,52.0,12.0
0,MTSU,W. Kentucky,28.0,58.0
0,Indiana,Penn State,7.0,29.0
0,Temple,Tulane,49.0,10.0
0,C. Michigan,W. Michigan,39.0,41.0
0,Pittsburgh,Virginia,26.0,19.0
0,"Miami, OH",Ohio,3.0,34.0
0,Bowling Green,Massachusetts,62.0,38.0
0,FAU,Rice,26.0,27.0
0,Boston College,Wake Forest,0.0,3.0
0,Akron,E. Michigan,47.0,21.0
0,Appalachian State,Georgia State,37.0,3.0
0,Ball State,N. Illinois,41.0,59.0
0,South Florida,Syracuse,45.0,24.0
0,Nebraska,Wisconsin,21.0,23.0
0,Minnesota,Purdue,41.0,13.0
0,Iowa State,Texas Tech,31.0,66.0
0,Connecticut,UCF,40.0,13.0
0,Arizona,Oregon State,44.0,7.0
0,Mississippi State,Troy,45.0,17.0
0,Oregon,Washington State,38.0,45.0
0,La.-Monroe,Tulsa,24.0,34.0
0,La.-Lafayette,Texas State,49.0,27.0
0,Nevada,New Mexico,35.0,17.0
0,La. Tech,UTSA,34.0,31.0
0,BYU,East Carolina,45.0,38.0
0,San Jose State,UNLV,33.0,27.0
0,Arizona State,Colorado,48.0,23.0
0,Air Force,Wyoming,31.0,17.0
0,Fresno State,Utah State,14.0,56.0
0,Hawaii,San Diego State,14.0,28.0
0,Arkansas State,South Alabama,49.0,31.0
0,Stanford,UCLA,56.0,35.0
0,Auburn,Kentucky,30.0,27.0
0,North Texas,W. Kentucky,28.0,55.0
0,Boise State,Utah State,26.0,52.0
0,Houston,Tulane,42.0,7.0
0,BYU,Cincinnati,38.0,24.0
0,Fresno State,UNLV,31.0,28.0
0,Ohio State,Penn State,38.0,10.0
0,Baylor,West Virginia,62.0,38.0
0,Iowa State,TCU,24.0,45.0
0,Arizona State,Utah,18.0,34.0
0,Boston College,Clemson,17.0,34.0
0,Florida,LSU,28.0,35.0
0,Michigan,Michigan State,23.0,27.0
0,Alabama,Texas A&M,41.0,23.0
0,Florida State,Louisville,41.0,21.0
0,Memphis,Mississippi,37.0,24.0
0,Notre Dame,Southern Cal,41.0,31.0
0,Iowa,Northwestern,40.0,10.0
0,Kansas State,Oklahoma,0.0,55.0
0,E. Michigan,Toledo,20.0,63.0
0,Ohio,W. Michigan,14.0,49.0
0,Connecticut,South Florida,20.0,28.0
0,East Carolina,Tulsa,30.0,17.0
0,Purdue,Wisconsin,7.0,24.0
0,FAU,Marshall,17.0,33.0
0,FIU,MTSU,34.0,42.0
0,Kansas,Texas Tech,20.0,30.0
0,La. Tech,Mississippi State,20.0,45.0
0,Georgia Tech,Pittsburgh,28.0,31.0
0,Buffalo,C. Michigan,14.0,51.0
0,"Miami, OH",N. Illinois,12.0,45.0
0,Akron,Bowling Green,10.0,59.0
0,Ball State,Georgia State,19.0,31.0
0,Kent State,Massachusetts,15.0,10.0
0,Air Force,Colorado State,23.0,38.0
0,Idaho,Troy,19.0,16.0
0,"Miami, FL",Virginia Tech,30.0,20.0
0,Syracuse,Virginia,38.0,44.0
0,Indiana,Rutgers,52.0,55.0
0,Minnesota,Nebraska,25.0,48.0
0,South Carolina,Vanderbilt,19.0,10.0
0,Oregon State,Washington State,31.0,52.0
0,Nevada,Wyoming,21.0,28.0
0,Georgia Southern,New Mexico State,56.0,26.0
0,Appalachian State,La.-Monroe,59.0,14.0
0,Hawaii,New Mexico,27.0,28.0
0,North Carolina,Wake Forest,50.0,14.0
0,Southern Miss,UTSA,32.0,10.0
0,Temple,UCF,30.0,16.0
0,Georgia,Missouri,9.0,6.0
0,Arizona,Colorado,38.0,31.0
0,Oregon,Washington,26.0,20.0
0,San Diego State,San Jose State,30.0,7.0
0,Arkansas State,La.-Lafayette,37.0,27.0
0,California,UCLA,24.0,40.0
0,East Carolina,Temple,14.0,24.0
0,Appalachian State,Georgia Southern,31.0,13.0
0,Memphis,Tulsa,66.0,42.0
0,San Diego State,Utah State,48.0,14.0
0,Ohio State,Rutgers,49.0,7.0
0,Baylor,Iowa State,45.0,27.0
0,Southern Cal,Utah,42.0,24.0
0,LSU,W. Kentucky,48.0,20.0
0,Clemson,"Miami, FL",58.0,0.0
0,Indiana,Michigan State,26.0,52.0
0,Alabama,Tennessee,19.0,14.0
0,Florida State,Georgia Tech,16.0,22.0
0,Stanford,Washington,31.0,14.0
0,Kansas,Oklahoma State,10.0,58.0
0,Mississippi,Texas A&M,23.0,3.0
0,Oklahoma,Texas Tech,63.0,27.0
0,Massachusetts,Toledo,35.0,51.0
0,Houston,UCF,59.0,10.0
0,Duke,Virginia Tech,45.0,43.0
0,Pittsburgh,Syracuse,23.0,20.0
0,Kansas State,Texas,9.0,23.0
0,N.C. State,Wake Forest,35.0,17.0
0,Nebraska,Northwestern,28.0,30.0
0,Army,Rice,31.0,38.0
0,Arkansas,Auburn,54.0,46.0
0,Boston College,Louisville,14.0,17.0
0,Navy,Tulane,31.0,14.0
0,Bowling Green,Kent State,48.0,0.0
0,Air Force,Fresno State,42.0,14.0
0,"Miami, OH",W. Michigan,13.0,35.0
0,Ball State,C. Michigan,21.0,23.0
0,E. Michigan,N. Illinois,21.0,49.0
0,North Carolina,Virginia,26.0,13.0
0,Buffalo,Ohio,41.0,17.0
0,La. Tech,MTSU,45.0,14.0
0,Marshall,North Texas,30.0,13.0
0,Illinois,Wisconsin,13.0,24.0
0,Maryland,Penn State,30.0,31.0
0,Arizona,Washington State,42.0,45.0
0,Missouri,Vanderbilt,3.0,10.0
0,SMU,South Florida,14.0,38.0
0,Hawaii,Nevada,20.0,30.0
0,Cincinnati,Connecticut,37.0,13.0
0,Idaho,La.-Monroe,27.0,13.0
0,FIU,Old Dominion,41.0,12.0
0,FAU,UTEP,17.0,27.0
0,South Alabama,Texas State,18.0,36.0
0,New Mexico,San Jose State,21.0,31.0
0,Kentucky,Mississippi State,16.0,42.0
0,New Mexico State,Troy,7.0,52.0
0,Boise State,Wyoming,34.0,14.0
0,Colorado,Oregon State,17.0,13.0
0,TCU,West Virginia,40.0,10.0
0,North Carolina,Pittsburgh,26.0,19.0
0,E. Michigan,W. Michigan,28.0,58.0
0,Buffalo,"Miami, OH",29.0,24.0
0,Georgia Southern,Texas State,37.0,13.0
0,Arizona State,Oregon,55.0,61.0
0,Louisville,Wake Forest,20.0,19.0
0,Connecticut,East Carolina,31.0,13.0
0,La. Tech,Rice,42.0,17.0
0,Utah State,Wyoming,58.0,27.0
0,Clemson,N.C. State,56.0,41.0
0,Stanford,Washington State,30.0,28.0
0,Notre Dame,Temple,24.0,20.0
0,Iowa,Maryland,31.0,15.0
0,Florida,Georgia,27.0,3.0
0,Oklahoma State,Texas Tech,70.0,53.0
0,Oregon State,Utah,12.0,27.0
0,Kansas,Oklahoma,7.0,62.0
0,Michigan,Minnesota,29.0,26.0
0,Memphis,Tulane,41.0,13.0
0,Florida State,Syracuse,45.0,21.0
0,Houston,Vanderbilt,34.0,0.0
0,Auburn,Mississippi,19.0,27.0
0,Duke,"Miami, FL",27.0,30.0
0,Colorado,UCLA,31.0,35.0
0,Old Dominion,W. Kentucky,30.0,55.0
0,Cincinnati,UCF,52.0,7.0
0,Navy,South Florida,29.0,17.0
0,Illinois,Penn State,0.0,39.0
0,Nebraska,Purdue,45.0,55.0
0,Rutgers,Wisconsin,10.0,48.0
0,South Carolina,Texas A&M,28.0,35.0
0,Boston College,Virginia Tech,10.0,26.0
0,Ball State,Massachusetts,20.0,10.0
0,Akron,C. Michigan,6.0,14.0
0,Southern Miss,UTEP,34.0,13.0
0,Georgia Tech,Virginia,21.0,27.0
0,California,Southern Cal,21.0,27.0
0,FAU,FIU,31.0,17.0
0,Boise State,UNLV,55.0,27.0
0,Colorado State,San Diego State,17.0,41.0
0,Appalachian State,Troy,44.0,41.0
0,SMU,Tulsa,31.0,40.0
0,La.-Lafayette,La.-Monroe,30.0,24.0
0,Arkansas State,Georgia State,48.0,34.0
0,Iowa State,Texas,24.0,0.0
0,North Texas,UTSA,30.0,23.0
0,Kentucky,Tennessee,21.0,52.0
0,Idaho,New Mexico State,48.0,55.0
0,Air Force,Hawaii,58.0,7.0
0,Arizona,Washington,3.0,49.0
0,N. Illinois,Toledo,32.0,27.0
0,Bowling Green,Ohio,62.0,24.0
0,Baylor,Kansas State,31.0,24.0
0,Mississippi State,Missouri,31.0,13.0
0,Buffalo,Kent State,18.0,17.0
0,Ball State,W. Michigan,7.0,54.0
0,Appalachian State,Arkansas State,27.0,40.0
0,Fresno State,Nevada,16.0,30.0
0,SMU,Temple,40.0,60.0
0,Rice,UTEP,21.0,24.0
0,BYU,San Jose State,17.0,16.0
0,Clemson,Florida State,23.0,13.0
0,Alabama,LSU,30.0,16.0
0,Minnesota,Ohio State,14.0,28.0
0,Notre Dame,Pittsburgh,42.0,30.0
0,Michigan State,Nebraska,38.0,39.0
0,Oklahoma State,TCU,49.0,29.0
0,Indiana,Iowa,27.0,35.0
0,Florida,Vanderbilt,9.0,7.0
0,Colorado,Stanford,10.0,42.0
0,Utah,Washington,34.0,23.0
0,Memphis,Navy,20.0,45.0
0,Iowa State,Oklahoma,16.0,52.0
0,Michigan,Rutgers,49.0,16.0
0,Arkansas,Mississippi,53.0,52.0
0,Auburn,Texas A&M,26.0,10.0
0,Northwestern,Penn State,23.0,21.0
0,Oregon State,UCLA,0.0,41.0
0,Cincinnati,Houston,30.0,33.0
0,Akron,Massachusetts,17.0,13.0
0,FAU,W. Kentucky,19.0,35.0
0,Tulsa,UCF,45.0,30.0
0,Illinois,Purdue,48.0,14.0
0,Texas Tech,West Virginia,26.0,31.0
0,Duke,North Carolina,31.0,66.0
0,Georgia,Kentucky,27.0,3.0
0,Louisville,Syracuse,41.0,17.0
0,Boston College,N.C. State,8.0,24.0
0,Georgia State,La.-Lafayette,21.0,23.0
0,E. Michigan,"Miami, OH",13.0,28.0
0,Idaho,South Alabama,45.0,52.0
0,Colorado State,Wyoming,26.0,7.0
0,"Miami, FL",Virginia,27.0,21.0
0,Air Force,Army,20.0,3.0
0,Arizona State,Washington State,24.0,38.0
0,Maryland,Wisconsin,24.0,31.0
0,La. Tech,North Texas,56.0,13.0
0,MTSU,Marshall,27.0,24.0
0,La.-Monroe,Troy,14.0,51.0
0,New Mexico,Utah State,14.0,13.0
0,Connecticut,Tulane,7.0,3.0
0,South Carolina,Tennessee,24.0,27.0
0,Hawaii,UNLV,21.0,41.0
0,Old Dominion,UTSA,36.0,31.0
0,East Carolina,South Florida,17.0,22.0
0,Kansas,Texas,20.0,59.0
0,California,Oregon,28.0,44.0
0,Arizona,Southern Cal,30.0,38.0
0,Kent State,Ohio,0.0,27.0
0,C. Michigan,Toledo,23.0,28.0
0,Buffalo,N. Illinois,30.0,41.0
0,Bowling Green,W. Michigan,41.0,27.0
0,La.-Lafayette,South Alabama,25.0,32.0
0,Georgia Tech,Virginia Tech,21.0,23.0
0,Colorado,Southern Cal,24.0,27.0
0,Clemson,Syracuse,37.0,27.0
0,Alabama,Mississippi State,31.0,6.0
0,Illinois,Ohio State,3.0,28.0
0,Notre Dame,Wake Forest,28.0,7.0
0,Iowa,Minnesota,40.0,35.0
0,Baylor,Oklahoma,34.0,44.0
0,Oregon,Stanford,38.0,36.0
0,Iowa State,Oklahoma State,31.0,35.0
0,Arkansas,LSU,31.0,14.0
0,Arizona,Utah,30.0,30.0
0,Florida,South Carolina,24.0,14.0
0,Maryland,Michigan State,7.0,24.0
0,Indiana,Michigan,41.0,48.0
0,Kansas,TCU,17.0,23.0
0,Florida State,N.C. State,34.0,17.0
0,Northwestern,Purdue,21.0,14.0
0,UCLA,Washington State,27.0,31.0
0,Navy,SMU,55.0,14.0
0,Houston,Memphis,35.0,34.0
0,South Florida,Temple,44.0,23.0
0,"Miami, FL",North Carolina,21.0,59.0
0,Duke,Pittsburgh,13.0,31.0
0,Auburn,Georgia,13.0,20.0
0,North Texas,Tennessee,0.0,24.0
0,Army,Tulane,31.0,34.0
0,Texas,West Virginia,20.0,38.0
0,FAU,MTSU,17.0,24.0
0,Akron,"Miami, OH",37.0,28.0
0,Old Dominion,UTEP,31.0,21.0
0,Louisville,Virginia,38.0,31.0
0,Air Force,Utah State,35.0,28.0
0,E. Michigan,Massachusetts,17.0,28.0
0,Arkansas State,La.-Monroe,59.0,21.0
0,Arizona State,Washington,27.0,17.0
0,FIU,Marshall,0.0,52.0
0,Nebraska,Rutgers,31.0,14.0
0,Kansas State,Texas Tech,44.0,59.0
0,Georgia Southern,Troy,45.0,10.0
0,Rice,Southern Miss,10.0,65.0
0,Nevada,San Jose State,37.0,34.0
0,Georgia State,Texas State,41.0,19.0
0,Kentucky,Vanderbilt,17.0,21.0
0,Appalachian State,Idaho,47.0,20.0
0,Colorado State,UNLV,49.0,35.0
0,BYU,Missouri,16.0,20.0
0,Cincinnati,Tulsa,49.0,38.0
0,Boise State,New Mexico,24.0,31.0
0,San Diego State,Wyoming,38.0,3.0
0,California,Oregon State,54.0,24.0
0,Fresno State,Hawaii,42.0,14.0
0,Bowling Green,Toledo,28.0,44.0
0,Ball State,Ohio,31.0,48.0
0,C. Michigan,Kent State,27.0,14.0
0,N. Illinois,W. Michigan,27.0,19.0
0,East Carolina,UCF,44.0,7.0
0,La.-Monroe,Texas State,3.0,16.0
0,Cincinnati,South Florida,27.0,65.0
0,Air Force,Boise State,37.0,30.0
0,Clemson,Wake Forest,33.0,13.0
0,Michigan State,Ohio State,17.0,14.0
0,Boston College,Notre Dame,16.0,19.0
0,Iowa,Purdue,40.0,20.0
0,Baylor,Oklahoma State,45.0,35.0
0,Oklahoma,TCU,30.0,29.0
0,FAU,Florida,14.0,20.0
0,California,Stanford,22.0,35.0
0,Michigan,Penn State,28.0,16.0
0,UCLA,Utah,17.0,9.0
0,LSU,Mississippi,17.0,38.0
0,Navy,Tulsa,44.0,21.0
0,North Carolina,Virginia Tech,30.0,27.0
0,Connecticut,Houston,20.0,17.0
0,Northwestern,Wisconsin,13.0,7.0
0,Memphis,Temple,12.0,31.0
0,Oregon,Southern Cal,48.0,28.0
0,MTSU,North Texas,41.0,7.0
0,Army,Rutgers,21.0,31.0
0,Kansas,West Virginia,0.0,49.0
0,Iowa State,Kansas State,35.0,38.0
0,Indiana,Maryland,47.0,28.0
0,Illinois,Minnesota,23.0,32.0
0,Georgia Tech,"Miami, FL",21.0,38.0
0,N.C. State,Syracuse,42.0,29.0
0,Massachusetts,"Miami, OH",13.0,20.0
0,Georgia State,South Alabama,24.0,10.0
0,FIU,W. Kentucky,7.0,63.0
0,BYU,Fresno State,52.0,10.0
0,Nevada,Utah State,27.0,31.0
0,Old Dominion,Southern Miss,31.0,56.0
0,La. Tech,UTEP,17.0,15.0
0,Akron,Buffalo,42.0,21.0
0,Duke,Virginia,34.0,42.0
0,Arizona,Arizona State,37.0,52.0
0,Louisville,Pittsburgh,34.0,45.0
0,Auburn,Idaho,56.0,34.0
0,La.-Lafayette,New Mexico State,34.0,37.0
0,Colorado State,New Mexico,28.0,21.0
0,Oregon State,Washington,7.0,52.0
0,Arkansas,Mississippi State,50.0,51.0
0,Georgia,Georgia Southern,23.0,17.0
0,Rice,UTSA,24.0,34.0
0,Missouri,Tennessee,8.0,19.0
0,Texas A&M,Vanderbilt,25.0,0.0
0,SMU,Tulane,49.0,21.0
0,San Diego State,UNLV,52.0,14.0
0,Colorado,Washington State,3.0,27.0
0,Hawaii,San Jose State,12.0,42.0
0,Ball State,Bowling Green,10.0,48.0
0,N. Illinois,Ohio,21.0,26.0
0,South Florida,UCF,44.0,3.0
0,Texas,Texas Tech,45.0,48.0
0,Iowa,Nebraska,28.0,20.0
0,Baylor,TCU,21.0,28.0
0,Houston,Navy,52.0,31.0
0,Oregon,Oregon State,52.0,42.0
0,Washington,Washington State,45.0,10.0
0,Toledo,W. Michigan,30.0,35.0
0,"Miami, FL",Pittsburgh,29.0,24.0
0,Marshall,W. Kentucky,28.0,49.0
0,Akron,Kent State,20.0,0.0
0,C. Michigan,E. Michigan,35.0,28.0
0,Georgia State,Troy,31.0,21.0
0,Arkansas,Missouri,28.0,3.0
0,Boise State,San Jose State,40.0,23.0
0,Buffalo,Massachusetts,26.0,31.0
0,Tulane,Tulsa,34.0,45.0
0,Clemson,South Carolina,37.0,32.0
0,Alabama,Auburn,29.0,13.0
0,Oklahoma,Oklahoma State,58.0,23.0
0,Michigan State,Penn State,55.0,16.0
0,Notre Dame,Stanford,36.0,38.0
0,Michigan,Ohio State,13.0,42.0
0,Florida,Florida State,2.0,27.0
0,N.C. State,North Carolina,34.0,45.0
0,Illinois,Northwestern,14.0,24.0
0,Mississippi,Mississippi State,38.0,27.0
0,Southern Cal,UCLA,40.0,21.0
0,Colorado,Utah,14.0,20.0
0,Connecticut,Temple,3.0,27.0
0,Iowa State,West Virginia,6.0,30.0
0,Cincinnati,East Carolina,19.0,16.0
